Date,Open,High,Low,Close,Volume
2026-03-30,640.11,640.37,629.28,631.97,"99,275,852"
2026-03-31,638.94,651.54,637.98,650.34,"152,534,094"
2026-04-01,653.9,658.52,653.0,655.24,"97,841,469"
2026-04-02,646.42,658.2,645.11,655.83,"68,358,711"
2026-04-06,655.86,659.72,655.52,658.93,"39,105,762"
2026-04-07,656.65,659.61,651.06,659.22,"69,980,359"
2026-04-08,676.39,677.08,671.46,676.01,"93,606,109"
2026-04-09,674.84,681.16,673.77,679.91,"57,134,449"
2026-04-10,681.32,682.03,678.45,679.46,"42,253,461"
2026-04-13,677.41,686.3,676.58,686.1,"54,185,820"
2026-04-14,687.69,694.58,687.66,694.46,"63,480,527"
2026-04-15,695.26,700.28,694.2,699.94,"58,240,379"
2026-04-16,701.06,702.78,698.53,701.66,"49,972,359"
2026-04-17,706.14,712.39,705.76,710.14,"70,661,930"
2026-04-20,708.78,709.91,706.14,708.72,"43,546,812"
2026-04-21,710.28,711.28,702.64,704.08,"58,941,379"
2026-04-22,709.15,711.45,708.22,711.21,"42,518,500"
2026-04-23,709.5,712.36,702.28,708.45,"56,173,992"
2026-04-24,710.75,714.47,709.01,713.94,"45,181,961"
2026-04-27,713.17,715.63,712.3,715.17,"33,135,941"
2026-04-28,711.82,712.88,709.25,711.69,"43,117,441"
2026-04-29,711.0,712.2,708.37,711.58,"41,859,230"
2026-04-30,714.63,719.79,710.45,718.66,"67,240,953"
2026-05-01,721.25,724.87,720.47,720.65,"43,049,848"
2026-05-04,720.07,722.12,714.99,718.01,"51,950,559"
2026-05-05,721.77,725.04,721.49,723.77,"36,933,230"
2026-05-06,728.16,734.59,727.82,733.83,"53,288,941"
2026-05-07,735.05,736.13,729.75,731.58,"51,724,641"
2026-05-08,734.93,738.08,734.57,737.62,"47,227,090"
2026-05-11,736.45,740.79,736.45,739.3,"44,023,953"
2026-05-12,736.89,738.84,731.83,738.18,"54,185,273"
2026-05-13,738.47,743.91,735.47,742.31,"44,200,199"
2026-05-14,743.65,749.53,743.56,748.17,"45,307,602"
2026-05-15,741.79,743.46,737.96,739.17,"60,410,770"
2026-05-18,739.83,741.42,733.39,738.65,"47,843,871"
2026-05-19,734.78,737.65,731.53,733.73,"54,255,910"
2026-05-20,735.71,741.87,733.89,741.25,"45,768,039"
2026-05-21,738.64,744.87,737.03,742.72,"43,332,230"
2026-05-22,746.24,748.94,744.48,745.64,"41,762,008"
2026-05-26,750.01,752.13,748.37,750.59,"41,123,621"
2026-05-27,750.88,751.38,748.22,750.46,"42,106,289"
2026-05-28,750.25,755.15,749.23,754.6,"41,562,559"
2026-05-29,755.9,758.08,754.69,756.48,"55,075,738"
2026-06-01,755.36,760.28,754.69,758.54,"43,634,930"
2026-06-02,757.03,760.4,756.75,759.57,"31,581,850"
2026-06-03,758.15,758.8,753.57,754.24,"51,402,520"
2026-06-04,752.1,758.31,751.47,757.09,"49,923,039"
2026-06-05,752.31,752.82,735.53,737.55,"93,989,422"
2026-06-08,743.36,745.34,738.19,739.22,"49,319,141"
2026-06-09,743.63,746.9,722.59,737.05,"87,683,523"
2026-06-10,733.39,738.38,725.33,725.43,"60,341,352"
2026-06-11,728.76,740.0,724.41,737.76,"86,330,523"
2026-06-12,740.71,744.44,735.03,741.75,"57,079,527"
2026-06-15,751.85,756.68,751.76,754.83,"60,176,434"
2026-06-16,754.55,755.44,749.88,750.33,"67,093,141"
2026-06-17,751.29,752.15,739.22,740.96,"85,945,234"
2026-06-18,747.76,748.23,743.86,746.74,"80,875,664"
2026-06-22,747.7,750.18,743.13,744.39,"46,628,070"
2026-06-23,733.81,739.63,732.3,733.58,"66,846,781"
2026-06-24,735.17,739.95,730.84,733.24,"57,439,512"
2026-06-25,738.91,739.37,729.6,734.3,"54,128,070"
2026-06-26,728.95,736.53,716.58,728.99,"71,033,969"
2026-06-29,736.53,741.56,732.09,741.0,"58,035,230"
2026-06-30,741.29,748.02,740.89,746.77,"55,626,039"
2026-07-01,745.0,749.44,742.38,745.76,"47,100,879"
2026-07-02,747.4,751.31,740.03,744.78,"57,505,953"
2026-07-06,748.74,752.41,747.41,751.28,"50,673,312"
2026-07-07,750.22,750.96,745.21,747.71,"43,721,488"
2026-07-08,743.16,746.15,739.51,745.4,"43,767,391"
2026-07-09,747.35,751.97,745.59,751.71,"41,441,719"
2026-07-10,752.05,755.42,748.1,754.95,"42,191,312"
